filename,steering_angle
img_00302.png,-0.23535067938579268
img_00303.png,-0.27424506074942046
img_00304.png,-0.2324179018311842
img_00305.png,-0.15982546919827012
img_00306.png,-0.16195001016123672
img_00307.png,-0.19829459841069408
img_00308.png,-0.21101737106693258
img_00309.png,-0.17494703371730122
img_00310.png,-0.23478634081430663
img_00311.png,-0.16083394976587023
img_00312.png,-0.1582098611525649
img_00313.png,-0.2636204403778706
img_00314.png,-0.1695864699982202
img_00315.png,-0.20330599538452598
img_00316.png,-0.27992540262444926
img_00317.png,-0.18786162739233006
img_00318.png,-0.14340911204951753
img_00319.png,-0.010301603407635975
img_00320.png,-0.03279549325600226
img_00321.png,-0.03284080487717073
img_00322.png,-0.0362234559926633
img_00323.png,-0.08416607991153033
img_00324.png,0.012872847411487339
img_00325.png,0.04749474781145857
img_00326.png,0.031207708553876418
img_00327.png,0.016781872528298374
img_00328.png,0.019758819513092416
img_00329.png,-0.006723149094960997
img_00330.png,0.002929262624054431
img_00331.png,-0.02623846208397771
img_00332.png,-0.005722784238029264
img_00333.png,0.03123677724626852
img_00334.png,0.025002279094900933
img_00335.png,0.028702993517291102
img_00336.png,0.015373185560420322
img_00337.png,0.01984228320329396
img_00338.png,0.03669716653811038
img_00339.png,0.01578304548386476
img_00340.png,0.03572910497935162
img_00341.png,-0.006389800670271838
img_00342.png,0.0
img_00343.png,0.0014091948221352053
img_00344.png,0.052238608683598906
img_00345.png,-0.0010318857780709546
img_00346.png,-0.020420028036159395
img_00347.png,-0.10488866007053388
img_00348.png,-0.09823005349686711
img_00349.png,0.01978646862125735
img_00350.png,0.0
img_00351.png,-0.3138103699960471
img_00352.png,0.0
img_00353.png,0.014483631797176946
img_00354.png,-0.0006788396018803841
img_00355.png,-0.23020177480122114
img_00356.png,0.0005241082468496472
img_00357.png,-0.003984147228510178
img_00358.png,-0.260167438011711
img_00359.png,-0.215262910962352
img_00360.png,-0.19005447913134232
img_00361.png,-0.24044429070928047
img_00362.png,0.07359095372103432
img_00363.png,-0.3405147397025423
img_00364.png,-0.2905512813873701
img_00365.png,-0.3137672050917614
img_00366.png,-0.38863374461867595
img_00367.png,-0.38435178474562426
img_00368.png,-0.3751255209411073
img_00369.png,-0.3647821161262524
img_00370.png,-0.2793469836690491
img_00371.png,0.0017590605071438798
img_00372.png,-0.00035997106236951293
img_00373.png,-0.007245235613930889
img_00374.png,-0.14513655196838854
img_00375.png,-0.10941304610031163
img_00376.png,-0.14335163014565114
img_00377.png,-0.00033673126432829726
img_00378.png,-0.000416779533615488
img_00379.png,0.03713282061154415
img_00380.png,0.03728831307335968
img_00381.png,0.036293655561667255
img_00382.png,0.03020546003693763
img_00383.png,0.02860438270446175
img_00384.png,0.048016952019957704
img_00385.png,0.05819484481071233
img_00386.png,0.03626952038494568
img_00387.png,0.009501419440011916
img_00388.png,0.04300617035670789
img_00389.png,0.04015327261396152
img_00390.png,0.03116876883686461
img_00391.png,0.025994311852649343
img_00392.png,0.031247030353893056
img_00393.png,0.04495304001177735
img_00394.png,0.05305685703946847
img_00395.png,0.030856563622924958
img_00396.png,0.03158639587790452
img_00397.png,0.046910065157761915
img_00398.png,0.05714359002434177
img_00399.png,0.059910111033355695
img_00400.png,0.056776540663208315
img_00401.png,0.06659071102975475
img_00402.png,0.0013903290941234732
img_00403.png,-0.35783832213579325
img_00404.png,-0.17447570564876425
img_00405.png,-0.17091756643598827
img_00406.png,-0.3209760777810473
img_00407.png,-0.10602903339977031
img_00408.png,-0.1548798942854945
img_00409.png,-0.24534046338278603
img_00410.png,-0.17467215400617553
img_00411.png,-0.23907146225436873
img_00412.png,-0.3061370273651409
img_00413.png,-0.2008563075529593
img_00414.png,-0.10730905932514154
img_00415.png,-0.12545500849925542
img_00416.png,-0.10950463962511107
img_00417.png,-0.10993235434366547
img_00418.png,0.000254564850705144
img_00419.png,-0.0005290455615566125
img_00420.png,-0.21287034777438674
img_00421.png,-0.17291180052536032
img_00422.png,-0.1528992610770655
img_00423.png,-0.25583872783994127
img_00424.png,-0.13957669627948996
img_00425.png,-0.17873170470466318
img_00426.png,-0.25435359596415624
img_00427.png,-0.18288950785603647
img_00428.png,-0.3005297318352573
img_00429.png,-0.18709451188087958
img_00430.png,-0.18272667678917928
img_00431.png,-0.182116739332221
img_00432.png,-0.17316046080232614
img_00433.png,0.0010303580317539602
img_00434.png,-0.011165114359631953
img_00435.png,0.0007727685238154702
img_00436.png,0.0
img_00437.png,0.002089140089923003
img_00438.png,-0.10350817777957808
img_00439.png,-0.10783225714278163
img_00440.png,-0.14690725616451514
img_00441.png,-0.27274253399148185
img_00442.png,-0.16090513092578113
img_00443.png,-0.21732468156541768
img_00444.png,-0.23492923483089184
img_00445.png,-0.19089713198072683
img_00446.png,-0.25961845389051263
img_00447.png,-0.28073439743916373
img_00448.png,-0.2843320968240195
img_00449.png,-0.2689716259763503
img_00450.png,-0.24938547910048098
img_00451.png,-0.2336253738009964
img_00452.png,-0.1833387141059793
img_00453.png,-0.15979324449335935
img_00454.png,-0.09888647952554516
img_00455.png,-0.09977309677787465
img_00456.png,-0.11817465943275444
img_00457.png,-0.24243536412191846
img_00458.png,-0.1487785980153779
img_00459.png,-0.1545501003230772
img_00460.png,-0.1185900118508038
img_00461.png,-0.15325879945867715
img_00462.png,0.007536162425935017
img_00463.png,-0.0013018140853720828
img_00464.png,0.008445182895072866
img_00465.png,-0.004309917798632424
img_00466.png,0.03461982572370699
img_00467.png,0.023897067488516024
img_00468.png,0.011543867748780893
img_00469.png,-0.0005949247975290108
img_00470.png,0.028552189087654188
img_00471.png,0.013743557807194001
img_00472.png,0.033209458855924225
img_00473.png,0.0429094681652164
img_00474.png,0.0272296956358346
img_00475.png,0.027692875447076576
img_00476.png,0.03027564177782797
img_00477.png,0.034259680824347265
img_00478.png,0.02656635407139026
img_00479.png,0.042767100882538274
img_00480.png,0.06444512694757418
img_00481.png,0.028697422366793096
img_00482.png,0.01769492759101737
img_00483.png,0.019319163005018184
img_00484.png,0.018471045221042252
img_00485.png,0.0022221307795214943
img_00486.png,0.0014300221091430663
img_00487.png,0.03747409420826101
img_00488.png,0.028127607142947895
img_00489.png,0.013752287985823388
img_00490.png,0.021536877078781706
img_00491.png,0.023648244834623838
img_00492.png,0.003436304382081095
img_00493.png,0.023575215651869055
img_00494.png,0.031562621003148585
img_00495.png,0.03286815559405517
img_00496.png,0.038433377714335436
img_00497.png,0.025809581116172164
img_00498.png,0.031339607820185925
img_00499.png,0.020054909141333833
img_00500.png,0.01839556326056196
img_00501.png,0.04228459904776413
img_00502.png,0.03303378901659279
img_00503.png,0.030577801075471294
img_00504.png,0.04850540042706183
img_00505.png,0.04700244314413142
img_00506.png,0.047102492110402995
img_00507.png,-0.029228885043166824
img_00508.png,0.0
img_00509.png,-0.0052661234129180974
img_00510.png,-0.007809958357567069
img_00511.png,-0.13436682067889946
img_00512.png,0.11793859316211595
img_00513.png,0.0
img_00514.png,-0.0012534840539538017
img_00515.png,0.015204451402116171
img_00516.png,0.010990563173853092
img_00517.png,0.0
img_00518.png,-0.24707810357057747
img_00519.png,-0.0026036281707441655
img_00520.png,-0.24698788725524912
img_00521.png,0.0015455370476309405
img_00522.png,-0.02842857068319564
img_00523.png,0.0
img_00524.png,0.0
img_00525.png,-0.19198253210140195
img_00526.png,0.0010303580317539602
img_00527.png,-0.2275461456036748
img_00528.png,0.0
img_00529.png,0.0015455370476309405
img_00530.png,-0.0017357521138294436
img_00531.png,0.020056083718336573
img_00532.png,-0.1710821846356213
img_00533.png,-0.13275752621104558
img_00534.png,-0.10848130714749651
img_00535.png,-0.12180238636076728
img_00536.png,-0.06829581223328807
img_00537.png,0.0026143694139781526
img_00538.png,-0.10570666010213414
img_00539.png,-0.08259056686352775
img_00540.png,-0.09454530489445502
img_00541.png,-0.055428409147508385
img_00542.png,-0.08810503326142761
img_00543.png,-0.18809248894320219
img_00544.png,-0.1226715500045689
img_00545.png,-0.13135422928798746
img_00546.png,-0.16218874383019247
img_00547.png,-0.16422836272448374
img_00548.png,0.0
img_00549.png,-0.0748456210978856
img_00550.png,-0.12324632912217119
img_00551.png,-0.13121186226346443
img_00552.png,0.017097671087008166
img_00553.png,0.018429122777774237
img_00554.png,-0.2611005768033499
img_00555.png,-0.19641286075139414
img_00556.png,-0.2894870585066833
img_00557.png,-0.36720017044041964
img_00558.png,-0.2526374067745072
img_00559.png,-0.3135410505399269
img_00560.png,-0.2869995724518086
img_00561.png,-0.20725558794421456
img_00562.png,-0.25105042698739816
img_00563.png,-0.23826952452619157
img_00564.png,-0.17117871786290115
img_00565.png,-0.16441065332363017
img_00566.png,-0.001018259402820576
img_00567.png,-0.0031337101348845042
img_00568.png,0.04928801082948387
img_00569.png,0.051601081285074415
img_00570.png,0.03333312837995231
img_00571.png,0.020899819741618628
img_00572.png,0.03425306005298702
img_00573.png,0.05401884976549463
img_00574.png,0.0387264459975305
img_00575.png,0.052748257290393875
img_00576.png,0.03934531580863489
img_00577.png,0.04135958462529683
img_00578.png,0.038117552955266
img_00579.png,0.0016560206627312401
img_00580.png,0.02542505210764401
img_00581.png,0.04157479715266948
img_00582.png,0.017866674504572258
img_00583.png,0.024548646189209915
img_00584.png,0.009560909762510627
img_00585.png,0.1405308826258305
img_00586.png,0.0503162308385883
img_00587.png,0.08353169139296221
img_00588.png,0.03762939611832865
img_00589.png,0.04856594447628297
img_00590.png,0.054585452393069195
img_00591.png,0.07140790310204974
img_00592.png,0.04398490636313196
img_00593.png,-0.16961575235061618
img_00594.png,-0.22863876618195936
img_00595.png,-0.2391882848119391
img_00596.png,-0.3869984888168153
img_00597.png,-0.3181708348666381
img_00598.png,-0.20041487792941032
img_00599.png,-0.2511872633234446
img_00600.png,-0.17453449283763126
img_00601.png,-0.2526080021885872
img_00602.png,-0.2798391419627104
img_00603.png,-0.35100421919663966
img_00604.png,-0.4001292668004507
img_00605.png,-0.4264315939596765
img_00606.png,-0.1583676607476377
img_00607.png,-0.25637050513645415
img_00608.png,-0.34377911814046797
img_00609.png,-0.42179434582384856
img_00610.png,-0.4711585498173744
img_00611.png,-0.22557382484463542
img_00612.png,-0.2740790876939115
img_00613.png,-0.19099509681322738
img_00614.png,-0.27357344531737837
img_00615.png,-0.3756615067980552
img_00616.png,-0.41007860915054173
img_00617.png,-0.41087284281779096
img_00618.png,-0.23184406213482145
img_00619.png,-0.210853757304528
img_00620.png,-0.16400450722924703
img_00621.png,-0.3029254614634881
img_00622.png,-0.17932750403564593
img_00623.png,-0.17497321742981092
img_00624.png,-0.15646161061604713
img_00625.png,-0.16048302588446328
img_00626.png,-0.1608555184454933
img_00627.png,-0.15610621907773709
img_00628.png,-0.15670392650839773
img_00629.png,-0.1638760201428947
img_00630.png,-0.2969369479214171
img_00631.png,-0.31300076352626494
img_00632.png,-0.011457529263051519
img_00633.png,-0.3438384723653737
img_00634.png,-0.36941678027081337
img_00635.png,-0.2754540274572161
img_00636.png,-0.14171751099709332
img_00637.png,-0.12890044421650845
img_00638.png,0.00865606240385213
img_00639.png,-0.20463824303044933
img_00640.png,-0.22789008858131768
img_00641.png,-0.25003864986092644
img_00642.png,-0.2114404120029396
img_00643.png,-0.39006759994079276
img_00644.png,-0.3132497036744984
img_00645.png,-0.18501780167555634
img_00646.png,-0.14713439440223025
img_00647.png,-0.2230614816538236
img_00648.png,-0.14626566693645351
img_00649.png,-0.13382055873525425
img_00650.png,-0.15258012474718657
img_00651.png,-0.1822007181160401
img_00652.png,-0.21448018634276544
img_00653.png,-0.184096562279021
img_00654.png,-0.23463930629504276
img_00655.png,-0.11024052444247147
img_00656.png,-0.04311664345074549
img_00657.png,-0.07048629922145679
img_00658.png,0.0137244533471117
img_00659.png,-0.16047230144957042
img_00660.png,-0.25549106376454245
img_00661.png,0.01311998512042596
img_00662.png,0.14912558671397794
img_00663.png,0.2541621952511568
img_00664.png,-0.2617993877991494
img_00665.png,0.006014443450420588
img_00666.png,0.009617269498429972
img_00667.png,0.02419483437073909
img_00668.png,0.02016639624402051
img_00669.png,0.03303924295720764
img_00670.png,0.04397567625417124
img_00671.png,0.029122661659856348
img_00672.png,0.045072825761749875
img_00673.png,-0.0013903290941234732
img_00674.png,0.007642301139490547
img_00675.png,0.04745370419846368
img_00676.png,0.06075269003006395
img_00677.png,0.06642189108800017
img_00678.png,0.0529498024029631
img_00679.png,0.0
img_00680.png,0.006014788822991528
img_00681.png,-0.15084255614809783
img_00682.png,-0.13618067660134203
img_00683.png,-0.030863515226310284
img_00684.png,-0.012750883249888448
img_00685.png,-0.040010439040790255
img_00686.png,0.027435253856826113
img_00687.png,0.03778193117202355
img_00688.png,0.0594367275061203
img_00689.png,0.029904915680887413
img_00690.png,0.0031718867211661373
img_00691.png,0.0031643879585129906
img_00692.png,0.006869120816995105
img_00693.png,0.00741558130332535
img_00694.png,-0.0010303580317539602
img_00695.png,-0.01981211568417071
img_00696.png,-0.020561534052016616
img_00697.png,0.006688896219678647
img_00698.png,0.08078079207829879
img_00699.png,0.04633070036851876
img_00700.png,0.047485892954684056
img_00701.png,0.036572531868626294
img_00702.png,0.002089140089923003
img_00703.png,0.0010303580317539602
img_00704.png,0.014302888413617255
img_00705.png,-0.0017357521138294436
img_00706.png,0.01281164678879434
img_00707.png,0.012185462827482898
img_00708.png,-0.0017357521138294436
img_00709.png,0.009489111297078587
img_00710.png,0.005719652843173427
img_00711.png,0.011759087986486765
img_00712.png,-0.0006948777370817671
img_00713.png,0.013425877747690699
img_00714.png,0.0
img_00715.png,0.04953138630328075
img_00716.png,0.06505256900053386
img_00717.png,0.054328004885863965
img_00718.png,-0.2651754820209595
img_00719.png,-0.26555261597455115
img_00720.png,-0.35744563877607255
img_00721.png,-0.2855175791893315
img_00722.png,0.0
img_00723.png,-0.19683256909774652
img_00724.png,-0.16487407507159246
img_00725.png,-0.15036369375593223
img_00726.png,-0.18844095515838089
img_00727.png,-0.206495144641939
img_00728.png,-0.20918191216766213
img_00729.png,-0.2232750660757363
img_00730.png,-0.274223213131719
img_00731.png,-0.18850909095634882
img_00732.png,-0.1747273158697684
img_00733.png,-0.1747273158697684
img_00734.png,-0.32012660426880035
img_00735.png,-0.21782182234686034
img_00736.png,-0.332122590955336
img_00737.png,-0.3781438706549693
img_00738.png,-0.2792996576717812
img_00739.png,-0.28081908790943166
img_00740.png,-0.060531030608376744
img_00741.png,-0.253904437668573
img_00742.png,-0.16890220362775124
img_00743.png,-0.19782590163954908
img_00744.png,-0.2750248402461482
img_00745.png,-0.26739034869747047
img_00746.png,-0.21364997303416974
img_00747.png,-0.22576962494636454
img_00748.png,-0.31929975041745556
img_00749.png,-0.3439231931165633
img_00750.png,-0.2574842913021502
img_00751.png,-0.24349260570229894
img_00752.png,-0.168688048102348
img_00753.png,0.0477738254003949
img_00754.png,-0.17143803200157945
img_00755.png,-0.12968201560726297
img_00756.png,-0.12966639781745212
img_00757.png,-0.15559849153599178
img_00758.png,-0.21617820777655825
img_00759.png,-0.2387088804031571
img_00760.png,-0.41071869736113686
img_00761.png,-0.30361734884779956
img_00762.png,-0.253267966429258
img_00763.png,-0.48566439616692436
img_00764.png,-0.3173268433865427
img_00765.png,-0.3366120943540655
img_00766.png,-0.14144431851001918
img_00767.png,-0.13602151036471416
img_00768.png,-0.2257501157482618
img_00769.png,-0.27161251817438387
img_00770.png,-0.24594181723130495
img_00771.png,-0.2565088268018861
img_00772.png,-0.418414119964692
img_00773.png,-0.22582543506563954
img_00774.png,-0.2257326894705723
img_00775.png,-0.21816890939625735
img_00776.png,-0.1903087030205182
img_00777.png,0.17670990320398575
img_00778.png,-0.0014002718191572505
img_00779.png,0.06737700527422058
img_00780.png,-0.14447548424056142
img_00781.png,-0.14799270917165022
img_00782.png,-0.16202856293209422
img_00783.png,-0.1807003145470797
img_00784.png,-0.3753503995578602
img_00785.png,-0.25308860229217145
img_00786.png,-0.1747273158697684
img_00787.png,-0.09626622604673522
img_00788.png,0.049864427630019116
img_00789.png,-0.0014002718191572505
img_00790.png,-0.13532819392668505
img_00791.png,-0.22212929514499358
img_00792.png,-0.15699065617760374
img_00793.png,-0.22815879291005148
img_00794.png,-0.18964127373796977
img_00795.png,-0.21502135536399528
img_00796.png,-0.2343946130196986
img_00797.png,-0.2501986045596143
img_00798.png,-0.3319692418416015
img_00799.png,-0.23582372576824848
img_00800.png,-0.21267335822317246
img_00801.png,0.07651940401423968
img_00802.png,0.0024108660745983637
img_00803.png,-0.0007053940820754834
img_00804.png,-0.1587785091175853
img_00805.png,-0.16517201651020996
img_00806.png,-0.2380803251072691
img_00807.png,-0.28138191381261424
img_00808.png,-0.21742622398091374
img_00809.png,-0.21983080990188508
img_00810.png,-0.28920857515784165
img_00811.png,-0.19607956255258494
img_00812.png,0.0023520687310249495
img_00813.png,0.003086262961056122
img_00814.png,-0.0010303580317539602
img_00815.png,-0.15354773877866987
img_00816.png,-0.1522629685518147
img_00817.png,-0.2353764732277813
img_00818.png,-0.1450691459805706
img_00819.png,-0.14409380514779593
img_00820.png,-0.2942050945082077
img_00821.png,-0.19830876730505123
img_00822.png,-0.3069691500865398
img_00823.png,-0.3057971797161817
img_00824.png,-0.29595704148888513
img_00825.png,-0.19212507353039457
img_00826.png,-0.31877471210863473
img_00827.png,-0.3190771979431711
img_00828.png,-0.3123768997138433
img_00829.png,-0.31128105596837363
img_00830.png,-0.19784757102378056
img_00831.png,-0.2105782289173879
img_00832.png,-0.33149498151702295
img_00833.png,-0.015582246139825257
img_00834.png,0.0010303580317539602
img_00835.png,-0.14904978532437002
img_00836.png,-0.11061903047338469
img_00837.png,-0.17447865559280257
img_00838.png,0.002688068447775309
img_00839.png,0.01151883349075825
img_00840.png,0.03749485083512937
img_00841.png,0.042308043481337244
