filename,steering_angle
img_05877.png,0.2
img_05878.png,0.2
img_05879.png,0.0
img_05880.png,0.0
img_05881.png,0.0
img_05882.png,0.2
img_05883.png,0.0
img_05884.png,0.0
img_05885.png,0.0
img_05886.png,0.0
img_05887.png,0.0
img_05888.png,0.0
img_05889.png,0.0
img_05890.png,0.0
img_05891.png,0.0
img_05892.png,0.0
img_05893.png,0.0
img_05894.png,0.0
img_05895.png,0.0
img_05896.png,0.0
img_05897.png,0.0
img_05898.png,0.0
img_05899.png,0.0
img_05900.png,0.0
img_05901.png,0.0
img_05902.png,0.0
img_05903.png,0.0
img_05904.png,0.0
img_05905.png,0.0
img_05906.png,0.0
img_05907.png,0.0
img_05908.png,0.0
img_05909.png,0.0
img_05910.png,0.0
img_05911.png,0.0
img_05912.png,0.0
img_05913.png,0.0
img_05914.png,0.0
img_05915.png,0.0
img_05916.png,0.0
img_05917.png,0.0
img_05918.png,0.0
img_05919.png,0.0
img_05920.png,0.0
img_05921.png,0.0
img_05922.png,0.0
img_05923.png,0.0
img_05924.png,0.0
img_05925.png,0.0
img_05926.png,0.0
img_05927.png,0.0
img_05928.png,0.0
img_05929.png,0.0
img_05930.png,0.0
img_05931.png,0.0
img_05932.png,0.0
img_05933.png,0.0
img_05934.png,0.0
img_05935.png,0.0
img_05936.png,0.0
img_05937.png,0.0
img_05938.png,0.2
img_05939.png,0.0
img_05940.png,0.2
img_05941.png,0.0
img_05942.png,0.0
img_05943.png,0.0
img_05944.png,0.0
img_05945.png,0.0
img_05946.png,0.0
img_05947.png,0.0
img_05948.png,0.0
img_05949.png,0.0
img_05950.png,0.0
img_05951.png,0.0
img_05952.png,0.0
img_05953.png,0.0
img_05954.png,0.0
img_05955.png,0.0
img_05956.png,0.0
img_05957.png,0.0
img_05958.png,0.2
img_05959.png,0.0
img_05960.png,0.0
img_05961.png,0.0
img_05962.png,0.0
img_05963.png,0.0
img_05964.png,0.0
img_05965.png,0.0
img_05966.png,0.0
img_05967.png,0.0
img_05968.png,0.0
img_05969.png,0.0
img_05970.png,0.0
img_05971.png,0.0
img_05972.png,0.0
img_05973.png,0.0
img_05974.png,0.0
img_05975.png,0.0
img_05976.png,0.0
img_05977.png,-0.2
img_05978.png,0.0
img_05979.png,0.0
img_05980.png,-0.2
img_05981.png,0.0
img_05982.png,0.0
img_05983.png,-0.2
img_05984.png,0.0
img_05985.png,0.0
img_05986.png,0.0
img_05987.png,0.0
img_05988.png,-0.2
img_05989.png,0.0
img_05990.png,0.0
img_05991.png,0.0
img_05992.png,0.0
img_05993.png,0.0
img_05994.png,-0.2
img_05995.png,0.0
img_05996.png,0.0
img_05997.png,0.0
img_05998.png,0.0
img_05999.png,0.0
img_06000.png,0.0
img_06001.png,0.0
img_06002.png,0.0
img_06003.png,0.0
img_06004.png,0.0
img_06005.png,0.0
img_06006.png,0.0
img_06007.png,0.0
img_06008.png,0.0
img_06009.png,0.0
img_06010.png,0.0
img_06011.png,0.0
img_06012.png,0.0
img_06013.png,0.0
img_06014.png,0.0
img_06015.png,0.0
img_06016.png,0.0
img_06017.png,0.0
img_06018.png,0.0
img_06019.png,0.0
img_06020.png,0.0
img_06021.png,0.0
img_06022.png,0.0
img_06023.png,0.0
img_06024.png,0.0
img_06025.png,0.0
img_06026.png,0.0
img_06027.png,0.0
img_06028.png,0.0
img_06029.png,0.0
img_06030.png,0.0
img_06031.png,0.0
img_06032.png,0.0
img_06033.png,0.0
img_06034.png,0.0
img_06035.png,0.0
img_06036.png,0.0
img_06037.png,0.0
img_06038.png,0.0
img_06039.png,0.0
img_06040.png,0.0
img_06041.png,0.0
img_06042.png,0.0
img_06043.png,0.0
img_06044.png,0.0
img_06045.png,0.0
img_06046.png,0.0
img_06047.png,0.0
img_06048.png,0.0
img_06049.png,0.0
img_06050.png,0.0
img_06051.png,0.0
img_06052.png,0.0
img_06053.png,0.0
img_06054.png,0.0
img_06055.png,0.0
img_06056.png,0.0
img_06057.png,0.0
img_06058.png,0.0
img_06059.png,0.0
img_06060.png,0.0
img_06061.png,0.0
img_06062.png,0.0
img_06063.png,0.0
img_06064.png,0.0
img_06065.png,0.0
img_06066.png,0.0
img_06067.png,0.0
img_06068.png,0.0
img_06069.png,0.0
img_06070.png,0.0
img_06071.png,0.0
img_06072.png,0.0
img_06073.png,0.0
img_06074.png,0.0
img_06075.png,0.0
img_06076.png,0.0
img_06077.png,0.0
img_06078.png,0.0
img_06079.png,0.0
img_06080.png,0.0
img_06081.png,0.0
img_06082.png,0.0
img_06083.png,0.0
img_06084.png,0.0
img_06085.png,0.0
img_06086.png,0.0
img_06087.png,0.0
img_06088.png,0.0
img_06089.png,0.0
img_06090.png,0.0
img_06091.png,0.0
img_06092.png,0.0
img_06093.png,0.0
img_06094.png,0.0
img_06095.png,0.0
img_06096.png,0.0
img_06097.png,0.0
img_06098.png,0.0
img_06099.png,0.0
img_06100.png,0.0
img_06101.png,0.0
img_06102.png,0.0
img_06103.png,0.0
img_06104.png,0.0
img_06105.png,0.0
img_06106.png,0.0
img_06107.png,0.0
img_06108.png,0.0
img_06109.png,0.0
img_06110.png,0.0
img_06111.png,0.0
img_06112.png,0.0
img_06113.png,0.0
img_06114.png,0.0
img_06115.png,0.0
img_06116.png,0.0
img_06117.png,0.0
img_06118.png,0.0
img_06119.png,0.0
img_06120.png,0.0
img_06121.png,0.0
img_06122.png,0.0
img_06123.png,0.0
img_06124.png,0.0
img_06125.png,0.0
img_06126.png,0.0
img_06127.png,0.0
img_06128.png,0.0
img_06129.png,0.0
img_06130.png,0.0
img_06131.png,0.0
img_06132.png,0.0
img_06133.png,0.0
img_06134.png,0.0
img_06135.png,0.0
img_06136.png,0.0
img_06137.png,0.0
img_06138.png,0.0
img_06139.png,0.0
img_06140.png,0.0
img_06141.png,0.0
img_06142.png,0.0
img_06143.png,0.0
img_06144.png,0.0
img_06145.png,0.0
img_06146.png,0.0
img_06147.png,0.0
img_06148.png,0.0
img_06149.png,0.0
img_06150.png,0.0
img_06151.png,0.0
img_06152.png,0.0
img_06153.png,0.0
img_06154.png,0.0
img_06155.png,0.0
img_06156.png,0.0
img_06157.png,0.0
img_06158.png,0.0
img_06159.png,0.0
img_06160.png,0.0
img_06161.png,0.0
img_06162.png,0.0
img_06163.png,0.0
img_06164.png,0.0
img_06165.png,0.0
img_06166.png,0.0
img_06167.png,0.0
img_06168.png,0.0
img_06169.png,0.0
img_06170.png,0.0
img_06171.png,0.0
img_06172.png,0.0
img_06173.png,0.0
img_06174.png,0.0
img_06175.png,0.0
img_06176.png,0.0
img_06177.png,0.0
img_06178.png,0.2
img_06179.png,0.2
img_06180.png,0.2
img_06181.png,0.2
img_06182.png,0.2
img_06183.png,0.2
img_06184.png,0.2
img_06185.png,0.0
img_06186.png,0.0
img_06187.png,0.0
img_06188.png,0.2
img_06189.png,0.2
img_06190.png,0.2
img_06191.png,0.2
img_06192.png,0.2
img_06193.png,0.2
img_06194.png,0.2
img_06195.png,0.2
img_06196.png,0.0
img_06197.png,0.0
img_06198.png,0.2
img_06199.png,0.2
img_06200.png,0.2
img_06201.png,0.2
img_06202.png,0.2
img_06203.png,0.2
img_06204.png,0.0
img_06205.png,0.0
img_06206.png,0.0
img_06207.png,0.0
img_06208.png,0.0
img_06209.png,0.0
img_06210.png,0.0
img_06211.png,0.2
img_06212.png,0.2
img_06213.png,0.2
img_06214.png,0.2
img_06215.png,0.2
img_06216.png,0.0
img_06217.png,0.0
img_06218.png,0.0
img_06219.png,0.0
img_06220.png,0.0
img_06221.png,0.0
img_06222.png,0.0
img_06223.png,0.0
img_06224.png,0.0
img_06225.png,0.0
img_06226.png,0.0
img_06227.png,0.0
img_06228.png,0.0
img_06229.png,0.2
img_06230.png,0.0
img_06231.png,0.2
img_06232.png,0.2
img_06233.png,0.0
img_06234.png,0.2
img_06235.png,0.0
img_06236.png,0.0
img_06237.png,0.0
img_06238.png,0.0
img_06239.png,0.0
img_06240.png,0.0
img_06241.png,0.0
img_06242.png,0.0
img_06243.png,0.0
img_06244.png,0.0
img_06245.png,0.0
img_06246.png,0.0
img_06247.png,0.0
img_06248.png,0.0
img_06249.png,0.0
img_06250.png,0.0
img_06251.png,0.0
img_06252.png,0.0
img_06253.png,0.2
img_06254.png,0.0
img_06255.png,0.0
img_06256.png,0.0
img_06257.png,0.0
img_06258.png,0.0
img_06259.png,0.0
img_06260.png,0.2
img_06261.png,0.0
img_06262.png,0.0
img_06263.png,0.0
img_06264.png,0.0
img_06265.png,0.0
img_06266.png,0.0
img_06267.png,0.0
img_06268.png,0.0
img_06269.png,0.0
img_06270.png,0.0
img_06271.png,0.0
img_06272.png,0.0
img_06273.png,0.0
img_06274.png,0.0
img_06275.png,0.0
img_06276.png,0.0
img_06277.png,0.0
img_06278.png,0.0
img_06279.png,0.0
img_06280.png,0.0
img_06281.png,0.2
img_06282.png,0.2
img_06283.png,0.2
img_06284.png,0.2
img_06285.png,0.0
img_06286.png,0.0
img_06287.png,0.0
img_06288.png,0.0
img_06289.png,0.0
img_06290.png,0.0
img_06291.png,0.0
img_06292.png,0.0
img_06293.png,0.0
img_06294.png,-0.2
img_06295.png,0.0
img_06296.png,0.0
img_06297.png,0.0
img_06298.png,0.0
img_06299.png,-0.2
img_06300.png,-0.2
img_06301.png,0.0
img_06302.png,0.0
img_06303.png,0.0
img_06304.png,0.0
img_06305.png,0.0
img_06306.png,-0.2
img_06307.png,0.0
img_06308.png,0.0
img_06309.png,0.0
img_06310.png,0.0
img_06311.png,0.0
img_06312.png,0.0
img_06313.png,0.0
img_06314.png,0.0
img_06315.png,0.0
img_06316.png,0.0
img_06317.png,0.0
img_06318.png,0.0
img_06319.png,0.0
img_06320.png,0.0
img_06321.png,0.0
img_06322.png,0.0
img_06323.png,0.0
img_06324.png,0.0
img_06325.png,0.0
img_06326.png,0.0
img_06327.png,0.0
img_06328.png,0.0
img_06329.png,0.0
img_06330.png,0.0
img_06331.png,0.0
img_06332.png,0.0
img_06333.png,0.0
img_06334.png,0.0
img_06335.png,0.0
img_06336.png,0.0
img_06337.png,0.0
img_06338.png,0.0
img_06339.png,0.0
img_06340.png,0.0
img_06341.png,0.0
img_06342.png,0.0
img_06343.png,0.0
img_06344.png,0.0
img_06345.png,0.0
img_06346.png,0.0
img_06347.png,0.0
img_06348.png,0.0
img_06349.png,0.0
img_06350.png,0.0
img_06351.png,0.0
img_06352.png,0.0
img_06353.png,0.0
img_06354.png,0.0
img_06355.png,0.0
img_06356.png,0.0
img_06357.png,0.0
img_06358.png,0.0
img_06359.png,0.0
img_06360.png,0.0
img_06361.png,0.0
img_06362.png,0.0
img_06363.png,0.0
img_06364.png,0.0
img_06365.png,0.0
img_06366.png,0.0
img_06367.png,0.0
img_06368.png,0.0
img_06369.png,0.0
img_06370.png,0.0
img_06371.png,0.0
img_06372.png,0.0
img_06373.png,0.0
img_06374.png,0.0
img_06375.png,0.0
img_06376.png,0.0
img_06377.png,0.0
img_06378.png,0.0
img_06379.png,0.0
img_06380.png,0.0
img_06381.png,0.0
img_06382.png,0.0
img_06383.png,-0.2
img_06384.png,0.0
img_06385.png,0.0
img_06386.png,0.0
img_06387.png,0.0
img_06388.png,0.0
img_06389.png,0.0
img_06390.png,0.0
img_06391.png,0.0
img_06392.png,0.0
img_06393.png,0.0
img_06394.png,0.0
img_06395.png,0.0
img_06396.png,0.0
img_06397.png,0.0
img_06398.png,0.0
img_06399.png,0.0
img_06400.png,0.0
img_06401.png,0.0
img_06402.png,0.0
img_06403.png,0.0
img_06404.png,0.0
img_06405.png,0.0
img_06406.png,0.0
img_06407.png,0.0
img_06408.png,0.0
img_06409.png,0.0
img_06410.png,0.0
img_06411.png,0.0
img_06412.png,0.0
img_06413.png,0.0
img_06414.png,0.0
img_06415.png,0.0
img_06416.png,0.0
img_06417.png,0.0
img_06418.png,0.0
img_06419.png,0.0
img_06420.png,0.0
img_06421.png,0.0
img_06422.png,0.0
img_06423.png,0.0
img_06424.png,0.0
img_06425.png,0.0
img_06426.png,0.0
img_06427.png,0.0
img_06428.png,0.0
img_06429.png,-0.2
img_06430.png,0.0
img_06431.png,0.0
img_06432.png,0.0
img_06433.png,0.0
img_06434.png,0.0
img_06435.png,0.0
img_06436.png,0.0
img_06437.png,0.0
img_06438.png,0.0
img_06439.png,0.0
img_06440.png,0.0
img_06441.png,0.0
img_06442.png,0.0
img_06443.png,0.0
img_06444.png,0.0
img_06445.png,0.0
img_06446.png,0.0
img_06447.png,0.0
img_06448.png,0.0
img_06449.png,0.0
img_06450.png,0.0
img_06451.png,0.0
img_06452.png,0.0
img_06453.png,0.0
img_06454.png,0.0
img_06455.png,0.0
img_06456.png,0.0
img_06457.png,0.0
img_06458.png,0.0
img_06459.png,0.0
img_06460.png,0.0
img_06461.png,0.0
img_06462.png,0.0
img_06463.png,0.0
img_06464.png,0.0
img_06465.png,0.0
img_06466.png,0.0
img_06467.png,0.0
img_06468.png,0.0
img_06469.png,0.0
img_06470.png,0.0
img_06471.png,0.0
img_06472.png,0.0
img_06473.png,0.2
img_06474.png,0.2
img_06475.png,0.2
img_06476.png,0.0
img_06477.png,0.0
img_06478.png,0.0
img_06479.png,0.0
img_06480.png,0.0
img_06481.png,0.2
img_06482.png,0.2
img_06483.png,0.0
img_06484.png,0.0
img_06485.png,0.0
img_06486.png,0.0
img_06487.png,0.2
img_06488.png,0.0
img_06489.png,0.2
img_06490.png,0.2
img_06491.png,0.2
img_06492.png,0.0
img_06493.png,0.2
img_06494.png,0.0
img_06495.png,0.0
img_06496.png,0.2
img_06497.png,0.2
img_06498.png,0.2
img_06499.png,0.0
img_06500.png,0.0
img_06501.png,0.0
img_06502.png,0.2
img_06503.png,0.2
img_06504.png,0.2
img_06505.png,0.2
img_06506.png,0.2
img_06507.png,0.2
img_06508.png,0.2
img_06509.png,0.2
img_06510.png,0.0
img_06511.png,0.0
img_06512.png,0.2
img_06513.png,0.0
img_06514.png,0.0
img_06515.png,0.0
img_06516.png,0.2
img_06517.png,0.0
img_06518.png,0.0
img_06519.png,0.0
img_06520.png,0.0
img_06521.png,0.0
img_06522.png,0.0
img_06523.png,0.0
img_06524.png,0.0
img_06525.png,0.0
img_06526.png,0.0
img_06527.png,0.0
img_06528.png,0.2
img_06529.png,0.2
img_06530.png,0.2
img_06531.png,0.2
img_06532.png,0.0
img_06533.png,0.0
img_06534.png,0.0
img_06535.png,0.2
img_06536.png,0.2
img_06537.png,0.2
img_06538.png,0.2
img_06539.png,0.2
img_06540.png,0.2
img_06541.png,0.2
img_06542.png,0.0
img_06543.png,0.0
img_06544.png,0.0
img_06545.png,-0.2
img_06546.png,-0.2
img_06547.png,-0.2
img_06548.png,-0.2
img_06549.png,-0.2
img_06550.png,-0.2
img_06551.png,-0.2
img_06552.png,-0.2
img_06553.png,-0.2
img_06554.png,-0.2
img_06555.png,-0.2
img_06556.png,-0.2
img_06557.png,-0.2
img_06558.png,-0.2
img_06559.png,-0.2
img_06560.png,-0.2
img_06561.png,0.0
img_06562.png,0.0
img_06563.png,-0.2
img_06564.png,-0.2
img_06565.png,-0.2
img_06566.png,-0.2
img_06567.png,-0.2
img_06568.png,-0.2
img_06569.png,-0.2
img_06570.png,0.0
img_06571.png,0.0
img_06572.png,0.0
img_06573.png,0.0
img_06574.png,0.0
img_06575.png,-0.2
img_06576.png,-0.2
img_06577.png,-0.2
img_06578.png,-0.2
img_06579.png,-0.2
img_06580.png,-0.2
img_06581.png,-0.2
img_06582.png,-0.2
img_06583.png,-0.2
img_06584.png,-0.2
img_06585.png,-0.2
img_06586.png,0.0
img_06587.png,0.0
img_06588.png,0.0
img_06589.png,0.0
img_06590.png,0.0
img_06591.png,-0.2
img_06592.png,-0.2
img_06593.png,-0.2
img_06594.png,-0.2
img_06595.png,-0.2
img_06596.png,-0.2
img_06597.png,-0.2
img_06598.png,-0.2
img_06599.png,0.0
img_06600.png,0.0
img_06601.png,0.0
img_06602.png,0.0
img_06603.png,0.0
img_06604.png,0.2
img_06605.png,0.2
img_06606.png,0.2
img_06607.png,0.0
img_06608.png,0.0
img_06609.png,0.2
img_06610.png,0.2
img_06611.png,0.2
img_06612.png,0.0
img_06613.png,0.0
img_06614.png,0.0
img_06615.png,0.0
img_06616.png,0.0
img_06617.png,0.0
img_06618.png,0.0
img_06619.png,0.0
img_06620.png,0.0
img_06621.png,0.0
img_06622.png,0.0
img_06623.png,0.2
img_06624.png,0.2
img_06625.png,0.2
img_06626.png,0.0
img_06627.png,0.0
img_06628.png,0.2
img_06629.png,0.2
img_06630.png,0.0
img_06631.png,0.0
img_06632.png,0.0
img_06633.png,0.0
img_06634.png,0.0
img_06635.png,0.2
img_06636.png,0.2
img_06637.png,0.2
img_06638.png,0.2
img_06639.png,0.2
img_06640.png,0.0
img_06641.png,0.0
img_06642.png,0.0
img_06643.png,0.0
img_06644.png,0.0
img_06645.png,0.0
img_06646.png,0.0
img_06647.png,0.0
img_06648.png,0.0
img_06649.png,0.0
img_06650.png,0.0
img_06651.png,0.2
img_06652.png,0.2
img_06653.png,0.2
img_06654.png,0.2
img_06655.png,0.0
img_06656.png,0.2
img_06657.png,0.2
img_06658.png,0.2
img_06659.png,0.0
img_06660.png,0.0
img_06661.png,0.0
img_06662.png,0.0
img_06663.png,0.2
img_06664.png,0.0
img_06665.png,0.0
img_06666.png,0.0
img_06667.png,0.0
img_06668.png,0.0
img_06669.png,0.0
img_06670.png,0.2
img_06671.png,0.0
img_06672.png,0.0
img_06673.png,0.0
img_06674.png,0.0
img_06675.png,0.0
img_06676.png,0.0
img_06677.png,0.0
img_06678.png,0.2
img_06679.png,0.0
img_06680.png,0.0
img_06681.png,0.0
img_06682.png,0.2
img_06683.png,0.0
img_06684.png,0.0
img_06685.png,0.0
img_06686.png,0.0
img_06687.png,0.0
img_06688.png,0.0
img_06689.png,0.0
img_06690.png,0.0
img_06691.png,0.2
img_06692.png,0.2
img_06693.png,0.0
img_06694.png,0.0
img_06695.png,0.0
img_06696.png,0.0
img_06697.png,0.0
img_06698.png,0.0
img_06699.png,0.0
img_06700.png,0.0
img_06701.png,0.0
img_06702.png,0.0
img_06703.png,0.0
img_06704.png,0.0
img_06705.png,0.0
img_06706.png,0.0
img_06707.png,0.0
img_06708.png,0.0
img_06709.png,0.2
img_06710.png,0.0
img_06711.png,0.0
img_06712.png,0.0
img_06713.png,0.0
img_06714.png,0.0
img_06715.png,0.0
img_06716.png,0.0
img_06717.png,0.0
img_06718.png,0.0
img_06719.png,0.0
img_06720.png,0.0
img_06721.png,0.0
img_06722.png,0.0
img_06723.png,0.0
img_06724.png,0.0
img_06725.png,0.0
img_06726.png,0.0
img_06727.png,0.0
img_06728.png,0.0
img_06729.png,0.0
img_06730.png,0.0
img_06731.png,0.0
img_06732.png,0.0
img_06733.png,0.0
img_06734.png,0.0
img_06735.png,0.0
img_06736.png,0.0
img_06737.png,0.0
img_06738.png,0.0
img_06739.png,0.0
img_06740.png,0.0
img_06741.png,0.0
img_06742.png,0.0
img_06743.png,0.0
img_06744.png,0.0
img_06745.png,0.0
img_06746.png,0.0
img_06747.png,0.0
img_06748.png,0.0
img_06749.png,0.0
img_06750.png,0.0
img_06751.png,0.0
img_06752.png,0.2
img_06753.png,0.0
img_06754.png,0.0
img_06755.png,0.0
img_06756.png,0.0
img_06757.png,0.2
img_06758.png,0.2
img_06759.png,0.2
img_06760.png,0.0
img_06761.png,0.0
img_06762.png,0.0
img_06763.png,0.0
img_06764.png,0.0
img_06765.png,0.0
img_06766.png,0.0
img_06767.png,0.0
img_06768.png,0.0
img_06769.png,0.0
img_06770.png,0.0
img_06771.png,0.0
img_06772.png,0.2
img_06773.png,0.2
img_06774.png,0.2
img_06775.png,0.2
img_06776.png,0.0
img_06777.png,0.0
img_06778.png,0.0
img_06779.png,0.2
img_06780.png,0.2
img_06781.png,0.2
img_06782.png,0.0
img_06783.png,0.0
img_06784.png,0.2
img_06785.png,0.2
img_06786.png,0.2
img_06787.png,0.2
img_06788.png,0.0
img_06789.png,0.0
img_06790.png,0.0
img_06791.png,0.2
img_06792.png,0.2
img_06793.png,0.2
img_06794.png,0.2
img_06795.png,0.2
img_06796.png,0.0
img_06797.png,0.0
img_06798.png,0.0
img_06799.png,0.0
img_06800.png,0.0
img_06801.png,0.2
img_06802.png,0.2
img_06803.png,0.2
img_06804.png,0.2
img_06805.png,0.0
img_06806.png,0.0
img_06807.png,0.0
img_06808.png,0.0
img_06809.png,0.0
img_06810.png,0.0
img_06811.png,0.0
img_06812.png,0.0
img_06813.png,0.2
img_06814.png,0.2
img_06815.png,0.2
img_06816.png,0.0
img_06817.png,0.0
img_06818.png,0.2
img_06819.png,0.0
img_06820.png,0.0
img_06821.png,0.0
img_06822.png,0.0
img_06823.png,0.0
img_06824.png,0.0
img_06825.png,0.2
img_06826.png,0.0
img_06827.png,0.0
img_06828.png,0.0
img_06829.png,0.2
img_06830.png,0.0
img_06831.png,0.0
img_06832.png,0.0
img_06833.png,0.0
img_06834.png,0.0
img_06835.png,0.0
img_06836.png,0.0
img_06837.png,0.0
img_06838.png,0.0
img_06839.png,0.0
img_06840.png,0.0
img_06841.png,0.0
img_06842.png,0.0
img_06843.png,0.0
img_06844.png,0.0
img_06845.png,0.0
img_06846.png,0.0
img_06847.png,0.0
img_06848.png,0.0
img_06849.png,0.0
img_06850.png,0.0
img_06851.png,0.0
img_06852.png,0.0
img_06853.png,0.0
img_06854.png,0.0
img_06855.png,0.0
img_06856.png,0.0
img_06857.png,0.0
img_06858.png,0.0
img_06859.png,0.0
img_06860.png,0.0
img_06861.png,0.0
img_06862.png,0.0
img_06863.png,0.0
img_06864.png,0.0
img_06865.png,0.0
img_06866.png,0.0
img_06867.png,0.0
img_06868.png,0.2
img_06869.png,0.0
img_06870.png,0.0
img_06871.png,0.0
img_06872.png,0.0
img_06873.png,0.0
img_06874.png,0.0
img_06875.png,0.0
img_06876.png,0.0
img_06877.png,0.0
img_06878.png,0.0
img_06879.png,0.2
img_06880.png,0.0
img_06881.png,0.0
img_06882.png,0.0
img_06883.png,0.0
img_06884.png,0.0
img_06885.png,0.0
img_06886.png,0.0
img_06887.png,0.0
img_06888.png,0.0
img_06889.png,0.0
img_06890.png,0.0
img_06891.png,0.0
img_06892.png,0.0
img_06893.png,0.0
img_06894.png,0.0
img_06895.png,0.0
img_06896.png,0.0
img_06897.png,0.0
img_06898.png,0.2
img_06899.png,0.2
img_06900.png,0.0
img_06901.png,0.0
img_06902.png,0.0
img_06903.png,0.0
img_06904.png,0.0
img_06905.png,0.0
img_06906.png,0.0
img_06907.png,0.0
img_06908.png,0.0
img_06909.png,0.0
img_06910.png,0.0
img_06911.png,0.0
img_06912.png,0.0
img_06913.png,0.0
img_06914.png,0.0
img_06915.png,0.0
img_06916.png,0.0
img_06917.png,0.0
img_06918.png,0.0
img_06919.png,0.0
img_06920.png,0.0
img_06921.png,0.0
img_06922.png,0.0
img_06923.png,0.0
img_06924.png,0.0
img_06925.png,0.0
img_06926.png,0.0
img_06927.png,0.2
img_06928.png,0.2
img_06929.png,0.2
img_06930.png,0.2
img_06931.png,0.2
img_06932.png,0.2
img_06933.png,0.2
img_06934.png,0.2
img_06935.png,0.2
img_06936.png,0.2
img_06937.png,0.2
img_06938.png,0.2
img_06939.png,0.2
img_06940.png,0.2
img_06941.png,0.0
img_06942.png,0.0
img_06943.png,0.0
img_06944.png,0.2
img_06945.png,0.2
img_06946.png,0.0
img_06947.png,0.0
img_06948.png,0.2
img_06949.png,0.2
img_06950.png,0.2
img_06951.png,0.2
img_06952.png,0.2
img_06953.png,0.2
img_06954.png,0.2
img_06955.png,0.0
img_06956.png,0.0
img_06957.png,0.0
img_06958.png,0.2
img_06959.png,0.0
img_06960.png,0.0
img_06961.png,0.0
img_06962.png,0.0
img_06963.png,0.0
img_06964.png,0.0
img_06965.png,0.2
img_06966.png,0.2
img_06967.png,0.0
img_06968.png,0.0
img_06969.png,0.0
img_06970.png,0.0
img_06971.png,0.0
img_06972.png,0.0
img_06973.png,0.0
img_06974.png,0.0
img_06975.png,0.0
img_06976.png,0.0
img_06977.png,-0.2
img_06978.png,-0.2
img_06979.png,-0.2
img_06980.png,-0.2
img_06981.png,-0.2
img_06982.png,-0.2
img_06983.png,-0.2
img_06984.png,-0.2
img_06985.png,-0.2
img_06986.png,-0.2
img_06987.png,0.0
img_06988.png,0.0
img_06989.png,0.0
img_06990.png,0.0
img_06991.png,-0.2
img_06992.png,-0.2
img_06993.png,-0.2
img_06994.png,-0.2
img_06995.png,-0.2
img_06996.png,-0.2
img_06997.png,0.0
img_06998.png,0.0
img_06999.png,0.0
img_07000.png,0.0
img_07001.png,0.0
img_07002.png,0.0
img_07003.png,-0.2
img_07004.png,-0.2
img_07005.png,-0.2
img_07006.png,-0.2
img_07007.png,-0.2
img_07008.png,0.0
img_07009.png,0.0
img_07010.png,0.0
img_07011.png,-0.2
img_07012.png,-0.2
img_07013.png,-0.2
img_07014.png,-0.2
img_07015.png,-0.2
img_07016.png,-0.2
img_07017.png,-0.2
